更新时间,#genre#
20250607-17-39-28,url


RespoTime,whitelist,#genre#
495.21ms,新疆卫视,https://stream1.freetv.fun/ba74609f5ff97c464ff3140e1e89d4a2696465ab07503a47a8f5dc1607fba7d6.m3u8
495.21ms,农林卫视,http://119.62.45.46:9901/tsfile/live/1079_1.m3u8
495.24ms,湖北卫视,http://111.193.238.3:9999/rtp/239.3.1.138:8044
495.26ms,CCTV4中文国际美洲,http://221.234.128.5:4022/rtp/239.69.1.232:11034
495.27ms,东方卫视,http://home.yulei.online:9999/udp/226.0.2.34:8184
495.31ms,CCTV13-新闻,http://home.yulei.online:9999/udp/226.0.2.30:8152
495.33ms,湖南卫视,http://123.115.118.228:9000/rtp/239.3.1.132:8012
495.35ms,安徽:濉溪新闻频道,http://117.57.33.143:4022/rtp/238.1.78.209:7544
495.44ms,云南卫视,https://stream1.freetv.fun/e3125675165c3fbfa7a8c89bf5215b32a0f83d21f21f32ccd6e87dc8ae4faffb.m3u8
495.44ms,卡酷少儿,http://221.223.16.75:58888/rtp/239.3.1.189:8000
495.51ms,新疆卫视,http://221.2.148.205:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
495.59ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-27.ctv
495.61ms,CCTV1-综合,http://222.134.245.16:9901/tsfile/live/0001_1.m3u8
495.66ms,佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-15.ctv
495.68ms,云南卫视,https://stream1.freetv.fun/229c331da37b660938944ae9eff0a9085aa9ccadb84d698851bcc8a5faf6f50f.m3u8
495.78ms,安徽:固镇新闻综合,http://117.57.33.143:4022/rtp/238.1.79.47:4488
495.79ms,安徽:枞阳电视台,http://117.57.33.143:4022/rtp/238.1.78.210:7552
495.79ms,CCTV11-戏曲,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8
495.79ms,邯郸公共,http://101.23.150.109:9901/tsfile/live/1007_1.m3u8
495.86ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-37.m3u8
495.87ms,安徽卫视,https://stream1.freetv.fun/1bdd22917df7b18c40de5b27bf116ab0183d3b909aed4e8c090e26235af96a9e.m3u8
495.90ms,CHC动作电影,http://221.234.128.5:4022/rtp/239.69.1.242:11094
495.92ms,深圳卫视,http://1.24.190.122:1080/hls/76/index.m3u8
495.92ms,林正英,https://stream1.freetv.fun/lin-zheng-ying-6.ctv
495.97ms,浙江卫视,http://123.115.118.228:9000/rtp/239.3.1.137:8036
496.01ms,三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-26.m3u8
496.03ms,东方卫视,http://61.138.128.226:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
496.05ms,湖北综合频道,http://221.234.128.5:4022/rtp/239.69.1.42:9892
496.06ms,CCTV12-社会与法,https://stream1.freetv.fun/3b7ab12e53d8940f11425a003775b632c1f36e38a900011df46af87afe869e85.m3u8
496.06ms,济南教育,https://stream1.freetv.fun/ji-nan-jiao-yu-1.m3u8
496.09ms,天津卫视,http://171.15.18.199:8180/TV00000000000000000022@HHZT
496.15ms,西藏卫视,https://stream1.freetv.fun/e1de64850b8df920ff48ba63ac8ff4f317f36e1545d1ad0a0c1c1774af74efbe.m3u8
496.15ms,山东生活,http://123.129.70.178:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
496.18ms,石家庄新闻综合,https://stream1.freetv.fun/shi-jia-zhuang-xin-wen-zong-he-4.m3u8
496.26ms,三沙卫视,http://www.jiaocj.xyz:4000/udp/239.49.0.167:8000
496.26ms,云南卫视,http://113.15.109.216:59901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
496.26ms,淘电影,https://stream1.freetv.fun/tao-dian-ying-9.ctv
496.27ms,新疆卫视,https://stream1.freetv.fun/77b68345fd847400566765bdaa5da6c6f4ca9cd3d969783cc1145a91afae9fa0.m3u8
496.30ms,安徽卫视,http://117.57.33.143:4022/rtp/238.1.78.150:7072
496.30ms,广东卫视,http://home.yulei.online:9999/rtp/226.0.2.146:9080
496.30ms,浙江卫视,https://stream1.freetv.fun/2d006495025116b5eeae6ac133fca1ea2ed38b48c255994add6b2153026222f5.m3u8
496.34ms,卡酷少儿,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8
496.36ms,江西卫视,http://113.15.109.216:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
496.42ms,潇湘电影,http://183.215.134.239:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
496.43ms,深圳卫视,http://ik6.iptv8.net:8888/udp/225.1.4.90:1119
496.54ms,CCTV2-财经,http://home.yulei.online:9999/udp/226.0.2.19:8064
496.55ms,青海卫视,https://stream1.freetv.fun/f8a6313467d8243dc5d3723c9143f7bab8ca7f5f027352fb7b17dab45bc83643.m3u8
496.58ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-15.ctv
496.59ms,江苏卫视,http://1.24.190.122:1080/hls/61/index.m3u8
496.64ms,宁夏卫视,http://42.225.117.174:11199/tsfile/live/0112_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0
496.66ms,CCTV9-纪录,https://stream1.freetv.fun/d679147e93998024df6b15ec6ed8bb75dc84568fd0ef46e20df4882a00ed1200.m3u8
496.66ms,东方卫视,http://58.221.214.82:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
496.68ms,湖南卫视,http://home.yulei.online:9999/udp/226.0.2.33:8176
496.69ms,江苏卫视,http://dms.yryyj.site:8188/udp/239.76.246.181:1234
496.78ms,安徽:芜湖生活频道,http://117.57.33.143:4022/rtp/238.1.78.80:6512
496.86ms,广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-11.ctv
496.87ms,广东卫视,https://stream1.freetv.fun/50ac5b1b5fd23d475b1af675426a35acb6cc15a5c69351e2a73c7eb7e55ca499.m3u8
496.87ms,三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-47.m3u8
496.89ms,深圳卫视,http://home.yulei.online:9999/udp/226.0.2.47:8288
496.91ms,CCTV14-少儿,http://60.2.190.206:4000/udp/239.253.92.198:6063
496.94ms,湖北公共新闻,http://58.50.156.176:4022/rtp/239.69.1.40:9880
496.95ms,贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8
496.98ms,东南卫视,https://stream1.freetv.fun/2544012f0eb40e4c9acd86ed82a7059a87e3e11e4d1c2392beeab49bcac11cbd.m3u8
496.99ms,湖北卫视,http://221.226.4.10:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
497.00ms,CCTV9,http://221.226.4.10:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
497.04ms,湖北卫视,http://58.50.156.176:4022/rtp/239.254.96.115:8664
497.06ms,安徽:阜阳教育频道,http://117.57.33.143:4022/rtp/238.1.78.126:6880
497.06ms,黑龙江都市,https://stream1.freetv.fun/ipv6-hei-long-jiang-du-shi-16.m3u8
497.07ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-2.ctv
497.08ms,湖南卫视,http://61.138.128.226:19901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
497.09ms,山东少儿,http://221.2.148.205:8154/tsfile/live/1007_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0
497.15ms,四川卫视,http://1.24.190.122:1080/hls/86/index.m3u8
497.17ms,湖南卫视,http://175.0.78.209:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
497.21ms,湖南卫视,http://58.221.214.82:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
497.21ms,CCTV15-音乐,http://171.15.18.199:8180/TV00000000000000000015@HHZT
497.24ms,CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-3.m3u8
497.24ms,CCTV6-电影,http://222.134.245.16:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
497.26ms,CCTV7,http://123.159.125.118:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
497.26ms,厦门卫视,http://60.174.40.117:85/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
497.27ms,东方卫视,http://182.91.124.224:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=0&authid=0
497.30ms,深圳卫视,http://home.yulei.online:9999/rtp/226.0.2.147:9088
497.32ms,CCTV9,http://221.213.91.71:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
497.44ms,云南卫视,http://home.yulei.online:9999/udp/226.0.2.60:8392
497.46ms,CCTV12-社会与法,http://58.221.214.82:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
497.46ms,重庆卫视,https://stream1.freetv.fun/5c547f13879814211b3520cdd451f613af0fc5badf33ae9ae5ff3cb87b4a6450.m3u8
497.52ms,三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8
497.55ms,重庆卫视,https://stream1.freetv.fun/260cb3559c2f6318728981a6409dd83a1a6a62ef07185c85be3f30b16b909ed9.m3u8
497.56ms,CCTV8,http://221.213.91.71:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
497.59ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-14.m3u8
497.60ms,辽宁卫视,http://123.115.118.228:9000/rtp/239.3.1.210:8056
497.61ms,CCTV高尔夫网球,http://58.50.156.176:4022/rtp/239.69.1.83:10138
497.62ms,江苏卫视,http://175.0.78.209:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
497.63ms,云南卫视,https://stream1.freetv.fun/441c9d2ce4f00c976a2afa62b6288f78ce84723035b6179c226fb419e55056f4.m3u8
497.64ms,CCTV13-新闻,https://stream1.freetv.fun/fc94bc81376ea01b8f79faa66d741ce809a9c806fdaa6b310ff275e5792e2195.m3u8
497.68ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-10.ctv
497.71ms,家庭影院,https://stream1.freetv.fun/jia-ting-ying-yuan-3.m3u8
497.75ms,广东卫视,http://111.229.155.66:7722/timetv.php?type=gdtv&channel=gdws
497.77ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-10.ctv
497.78ms,CCTV2-财经,http://60.2.190.206:4000/udp/239.253.92.190:6065
497.78ms,湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-4.m3u8
497.81ms,深圳卫视,http://58.50.156.176:4022/rtp/239.254.96.137:8896
497.84ms,深圳卫视,http://61.138.128.226:19901/tsfile/live/0126_1.m3u8
497.87ms,黑龙江卫视,http://61.138.128.226:19901/tsfile/live/0143_1.m3u8
497.91ms,湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-7.m3u8
497.94ms,CCTV1-综合,http://116.9.204.242:9901/tsfile/live/0001_1.m3u8
497.99ms,湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-3.ctv
498.00ms,安徽:广德新闻综合,http://117.57.33.143:4022/rtp/238.1.78.212:7568
498.04ms,CCTV5-体育,http://home.yulei.online:9999/udp/226.0.2.22:8088
498.06ms,广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-22.m3u8
498.08ms,湖南都市,http://175.0.78.209:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
498.17ms,CCTV15-音乐,http://218.92.37.174:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
498.19ms,哈哈炫动,https://stream1.freetv.fun/ipv6-ha-ha-xuan-dong-27.m3u8
498.26ms,福建综合,https://stream1.freetv.fun/fu-jian-zong-he-5.m3u8
498.27ms,CCTV11-戏曲,https://stream1.freetv.fun/3f3cbe35e4ab51d5138589e61d79f5d29e6862401940478ddfa92fb6fcd8a874.m3u8
498.27ms,山西卫视,http://221.2.148.205:8154/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
498.29ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-24.m3u8
498.31ms,梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8?zyund
498.38ms,广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-23.ctv
498.41ms,CCTV4-中文国际,http://218.92.37.174:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
498.48ms,东方卫视,http://123.115.118.228:9000/rtp/239.3.1.136:8032
498.51ms,重庆卫视,http://121.17.146.34:50003/hls/49/index.m3u8
498.52ms,CCTV3,http://221.213.91.71:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
498.54ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-38.m3u8
498.61ms,CCTV兵器科技,http://119.98.92.104:4022/rtp/239.69.1.79:10114
498.62ms,CCTV12-社会与法,http://61.138.128.226:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
498.62ms,CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
498.64ms,湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-12.m3u8
498.65ms,山东卫视,http://113.15.109.216:59901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
498.66ms,河北卫视,http://110.7.130.27:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
498.67ms,优漫卡通,http://221.213.91.71:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=0&authid=0
498.67ms,贵州卫视,http://110.7.130.27:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
498.71ms,江苏卫视,http://61.138.128.226:19901/tsfile/live/0127_1.m3u8
498.72ms,深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8
498.75ms,黑龙江卫视,http://110.7.131.4:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
498.76ms,CCTV10-科教,http://116.9.204.242:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
498.80ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-5.m3u8
498.92ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-6.m3u8
498.97ms,贵州卫视,http://58.50.156.176:4022/rtp/239.69.1.150:10536
499.03ms,浙江卫视,http://61.138.128.226:19901/tsfile/live/1044_1.m3u8
499.04ms,安徽:繁昌新闻综合,http://117.57.33.143:4022/rtp/238.1.78.190:7392
499.05ms,CCTV15,http://175.0.78.209:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
499.08ms,福建少儿,https://stream1.freetv.fun/fu-jian-shao-er-3.m3u8
499.09ms,江西都市,https://stream1.freetv.fun/jiang-xi-du-shi-1.ctv
499.09ms,四川卫视,http://119.62.45.46:9901/tsfile/live/0123_1.m3u8
499.14ms,湖南经视,http://175.0.78.209:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
499.14ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-8.m3u8
499.17ms,山东卫视,http://110.7.131.4:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
499.22ms,CCTV13-新闻,http://110.7.131.4:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
499.28ms,黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8
499.32ms,CCTV4-中文国际,http://221.223.16.75:58888/rtp/239.3.1.214:4220
499.36ms,云南卫视,https://stream1.freetv.fun/chcying-mi-dian-ying-14.m3u8
499.41ms,深圳卫视,http://60.2.190.206:4000/udp/239.253.92.86:8017
499.42ms,兵团卫视,http://111.194.11.134:8188/rtp/239.3.1.144:4120
499.46ms,安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-11.m3u8
499.54ms,青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-31.m3u8
499.59ms,贵州卫视,https://stream1.freetv.fun/7ff2cfcff05c610abd2d63525253489f65479eb8c05b84342ac53672d11ad164.m3u8
499.60ms,东南卫视,http://58.221.214.82:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
499.72ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-24.m3u8
499.80ms,三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-37.m3u8
499.82ms,新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8
499.88ms,浙江卫视,http://175.0.78.209:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
499.97ms,湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-gao-qing-3.m3u8
500.00ms,河南都市,https://stream1.freetv.fun/he-nan-du-shi-6.m3u8
500.02ms,东方卫视,http://home.yulei.online:9999/rtp/226.0.2.175:9312
500.03ms,安徽卫视,http://60.2.190.206:4000/udp/239.253.92.209:6566
500.08ms,CCTV5-体育,http://60.2.190.206:4000/udp/239.253.92.181:6046
500.12ms,四川卫视,http://218.92.37.174:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
500.15ms,CCTV14-少儿,http://58.221.214.82:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
500.15ms,吉林卫视,http://218.92.37.174:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
500.16ms,陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
500.18ms,重庆卫视,http://113.15.109.216:59901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
500.20ms,湖北卫视,https://stream1.freetv.fun/8137b80a728c1146e27795f95775feedf852d931ffeb9a3eacf09788c73cc2e1.m3u8
500.21ms,云南卫视,https://stream1.freetv.fun/c641c668703bdb2c9d80a75dcbf17474cf8b1203c8002158fb036111cc5ea8e2.m3u8
500.22ms,湖北卫视,http://119.98.92.104:4022/rtp/239.254.96.115:8664
500.26ms,CCTV3-综艺,http://171.15.18.199:8180/TV00000000000000000003@HHZT
500.28ms,河南卫视,https://stream1.freetv.fun/e3db1ee2a7e7ad78d43c47c7119f2bbc11eac1b6ebfc47dc0831b0316413f1b6.m3u8
500.29ms,湖南卫视,http://218.3.138.25:1111/tsfile/live/1018_1.m3u8
500.38ms,北京卫视,http://183.215.134.239:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
500.39ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-20.ctv
500.44ms,嵊泗综合,https://stream1.freetv.fun/sheng-zhou-xin-wen-zong-he-1.m3u8
500.45ms,第26集,https://v3.yzzy23-play.com/20240528/13736_c3f1678f/2000k/hls/mixed.m3u8
500.50ms,安徽:临泉新闻频道,http://117.57.33.143:4022/rtp/238.1.78.29:6160
500.51ms,安徽卫视,https://stream1.freetv.fun/21954b8aca89d17d6b188ebaa4a9782b8ede2997ba5434e49fa4c3bd45a4ef9a.m3u8
500.52ms,西藏卫视,https://stream1.freetv.fun/9a825c31554355afe80776352e50b2767498743a8ac1d65aaed02772a84eadbb.m3u8
500.59ms,福建新闻,https://stream1.freetv.fun/fu-jian-xin-wen-4.m3u8
500.64ms,CCTV1-综合,http://218.92.37.174:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
500.70ms,贵州卫视,http://1.24.190.122:1080/hls/91/index.m3u8
500.71ms,吉林卫视,http://221.213.91.71:9901/tsfile/live/0139_2.m3u8?key=txiptv&playlive=0&authid=0
500.72ms,东方卫视,http://218.92.37.174:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
500.74ms,CCTV11-戏曲,http://60.2.190.206:4000/udp/239.253.93.153:6321
500.75ms,湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-13.ctv
500.76ms,甘肃卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887450.m3u8
500.77ms,动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-4.m3u8
500.78ms,河南卫视,http://221.213.91.71:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
500.78ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-20.ctv
500.82ms,金鹰纪实,http://61.138.128.226:19901/tsfile/live/1004_1.m3u8
500.83ms,CCTV11-戏曲,https://stream1.freetv.fun/883cf5ed5a80c6930564927ac008c9239378987db7d355ae42e6634b9dc86bbc.m3u8
500.83ms,江西卫视,http://111.194.11.134:8188/rtp/239.3.1.123:8164
500.85ms,CCTV7,http://221.213.91.71:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
500.87ms,三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
500.88ms,青海卫视,https://stream1.freetv.fun/e428d38e12d7120d524e078b6fcf7ea6e16481925fca496bf8043600337e2a47.m3u8
500.95ms,广东卫视,http://111.194.11.134:8188/rtp/239.3.1.142:8048
500.97ms,家庭影院,https://stream1.freetv.fun/jia-ting-ying-yuan-12.m3u8
501.12ms,CCTV央视文化精品,http://115.150.82.17:8688/udp/239.252.219.81:5140
501.15ms,黑龙江都市,https://stream1.freetv.fun/hei-long-jiang-du-shi-10.m3u8
501.16ms,CCTV5+体育赛事,http://60.2.190.206:4000/udp/239.253.92.82:8013
501.17ms,嘉佳卡通,http://61.138.128.226:19901/tsfile/live/1019_1.m3u8
501.18ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-10.m3u8
501.25ms,家庭影院,https://stream1.freetv.fun/ipv6-jia-ting-ying-yuan-3.m3u8
501.26ms,河南卫视,http://60.2.190.206:4000/udp/239.253.92.137:6144
501.31ms,湖北卫视,http://58.57.40.22:9901/tsfile/live/1038_1.m3u8
501.33ms,北京卫视,http://home.yulei.online:9999/udp/226.0.2.39:8224
501.35ms,CCTV3-综艺,http://home.yulei.online:9999/udp/226.0.2.20:8072
501.35ms,武汉二台电视剧,https://stream1.freetv.fun/wu-yi-er-tai-dian-shi-ju-3.ctv
501.37ms,金鹰卡通,https://stream1.freetv.fun/b45dd7de8b220eadb2e16a1e68856cd6a4999022b18745d4dc7e0f0014893c29.m3u8
501.39ms,青海卫视,http://61.138.128.226:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
501.40ms,平湖新闻综合,https://stream1.freetv.fun/ping-hu-xin-wen-zong-he-5.ctv
501.45ms,大庆新闻综合,https://stream1.freetv.fun/ipv6-da-qing-xin-wen-zong-he-2.ctv
501.53ms,湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-12.m3u8
501.53ms,湖北卫视,http://119.62.45.46:9901/tsfile/live/0132_1.m3u8
501.58ms,CCTV4-中文国际,https://stream1.freetv.fun/a08330156a94fcf328198df9c025121caaf5cca68fe9e303fa936ae40cee5887.m3u8
501.59ms,哈哈炫动,http://home.yulei.online:9999/udp/226.0.2.44:8264
501.59ms,浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-4.m3u8
501.62ms,安徽:利辛新闻综合,http://117.57.33.143:4022/rtp/238.1.78.196:7440
501.63ms,辽宁卫视,http://61.138.128.226:19901/tsfile/live/0121_1.m3u8
501.69ms,求索纪录,https://stream1.freetv.fun/qiu-suo-ji-lu-6.m3u8
501.71ms,贵州卫视,https://stream1.freetv.fun/20e35282ec1add7f7dd29b172633eba2e15e6c81a17136019a5b487fc76fd9d0.m3u8
501.71ms,天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8?blog.ntnas.top
501.73ms,广西卫视,https://stream1.freetv.fun/43e90d6037b24b80d5209dd5e5bb4e3979d839b4803aebd923489e5f6f01ca4f.m3u8
501.76ms,CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-20.m3u8
501.77ms,天津卫视,http://home.yulei.online:9999/udp/226.0.2.56:8360
501.78ms,兵团卫视,http://119.62.45.46:9901/tsfile/live/0115_1.m3u8
501.79ms,CCTV风云足球,http://115.150.63.77:9902/tsfile/live/1028_1.m3u8
501.79ms,CCTV11-戏曲,https://stream1.freetv.fun/bd26ce297532d5423d61f7d895a47df82cacfee0a5987faaf4202574329d7686.m3u8
501.81ms,江苏城市,http://218.92.37.174:9901/tsfile/live/0120_3.m3u8?key=txiptv&playlive=1&authid=0
501.83ms,安徽:歙县综合频道,http://117.57.33.143:4022/rtp/238.1.78.200:7472
501.83ms,新疆卫视,https://stream1.freetv.fun/b79a4261d16deee4cc3aa4c5ecdbfe037bda1c7b674a9a2fd20ea2dd34d0ea1f.m3u8
501.83ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-19.m3u8
501.93ms,武汉文体频道,http://221.234.128.5:4022/rtp/239.69.1.147:10518
501.97ms,海南卫视,http://61.138.128.226:19901/tsfile/live/1015_1.m3u8
501.99ms,CCTV第一剧场,http://58.50.156.176:4022/rtp/239.69.1.74:10084
502.01ms,江苏卫视,http://home.yulei.online:9999/rtp/226.0.2.176:9320
502.06ms,四川卫视,http://58.50.156.176:4022/rtp/239.69.1.169:10650
502.10ms,1995年春晚,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
502.10ms,广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-16.ctv
502.12ms,CCTV11-戏曲,https://stream1.freetv.fun/d5f782070cc8a23fe81a95f05759b6fedf6c99e4d9aca6798c4211a901af4e1c.m3u8
502.13ms,乐游纪实,http://183.215.134.239:19901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
502.13ms,山东新闻,http://123.129.70.178:9901/tsfile/live/1000_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
502.14ms,湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-16.m3u8
